Namespace(batch_size=16, beta1=0.5, cuda=False, dataroot='./cifar10', dataset='cifar10', image_size=64, learning_rate=0.0002, local_rank=0, max_workers=4, ndf=64, ngf=64, num_epochs=1, nz=100, out_folder='.', seed=0)
Namespace(batch_size=16, beta1=0.5, cuda=False, dataroot='./cifar10', dataset='cifar10', image_size=64, learning_rate=0.0002, local_rank=1, max_workers=4, ndf=64, ngf=64, num_epochs=1, nz=100, out_folder='.', seed=0)
Using seed: 0
Using seed: 0
Using GPU: False
Using GPU: False
Rank: 0. World Size: 4
Rank: 1. World Size: 4
Dataset cifar10 loaded
/usr/local/lib/python3.6/dist-packages/torch/utils/data/dataloader.py:490: UserWarning: This DataLoader will create 4 worker processes in total. Our suggested max number of worker in current system is 2, which is smaller than what this DataLoader is going to create. Please be aware that excessive worker creation might get DataLoader running slow or even freeze, lower the worker number to avoid potential slowness/freeze if necessary.
  cpuset_checked))
Dataset cifar10 loaded
/usr/local/lib/python3.6/dist-packages/torch/utils/data/dataloader.py:490: UserWarning: This DataLoader will create 4 worker processes in total. Our suggested max number of worker in current system is 2, which is smaller than what this DataLoader is going to create. Please be aware that excessive worker creation might get DataLoader running slow or even freeze, lower the worker number to avoid potential slowness/freeze if necessary.
  cpuset_checked))
Rank: 1, Epoch: 0, Training ...
Rank: 0, Epoch: 0, Training ...
[epoch: 0/1][iteration: 196/782][rank: 0] Loss_D: 0.1365, Loss_G: 5.1930, D(x): 0.9196, D(G(z)): 0.0429 / 0.0068, iteration time: 1.4685s
[epoch: 0/1][iteration: 196/782][rank: 1] Loss_D: 0.0785, Loss_G: 5.1930, D(x): 0.9670, D(G(z)): 0.0429 / 0.0068, iteration time: 1.4652s
[epoch: 0/1][iteration: 197/782][rank: 1] Loss_D: 0.3945, Loss_G: 3.6915, D(x): 0.7699, D(G(z)): 0.0537 / 0.0310, iteration time: 1.4566s
[epoch: 0/1][iteration: 197/782][rank: 0] Loss_D: 0.1936, Loss_G: 3.6915, D(x): 0.8775, D(G(z)): 0.0537 / 0.0310, iteration time: 1.4566s
[epoch: 0/1][iteration: 198/782][rank: 0] Loss_D: 0.3304, Loss_G: 7.8099, D(x): 0.9397, D(G(z)): 0.2199 / 0.0005, iteration time: 1.4304s
[epoch: 0/1][iteration: 198/782][rank: 1] Loss_D: 0.2944, Loss_G: 7.8099, D(x): 0.9652, D(G(z)): 0.2199 / 0.0005, iteration time: 1.4387s
[epoch: 0/1][iteration: 199/782][rank: 1] Loss_D: 0.1471, Loss_G: 6.9091, D(x): 0.8802, D(G(z)): 0.0120 / 0.0016, iteration time: 1.4567s
[epoch: 0/1][iteration: 199/782][rank: 0] Loss_D: 0.1476, Loss_G: 6.9091, D(x): 0.8841, D(G(z)): 0.0120 / 0.0016, iteration time: 1.4610s
[epoch: 0/1][iteration: 200/782][rank: 0] Loss_D: 0.2421, Loss_G: 4.4427, D(x): 0.8402, D(G(z)): 0.0281 / 0.0184, iteration time: 1.4809s
[epoch: 0/1][iteration: 200/782][rank: 1] Loss_D: 0.2096, Loss_G: 4.4427, D(x): 0.8727, D(G(z)): 0.0281 / 0.0184, iteration time: 1.4962s
[epoch: 0/1][iteration: 201/782][rank: 0] Loss_D: 0.3038, Loss_G: 7.3105, D(x): 0.9599, D(G(z)): 0.2125 / 0.0009, iteration time: 1.4711s
[epoch: 0/1][iteration: 201/782][rank: 1] Loss_D: 0.2957, Loss_G: 7.3105, D(x): 0.9676, D(G(z)): 0.2125 / 0.0009, iteration time: 1.4812s
[epoch: 0/1][iteration: 202/782][rank: 0] Loss_D: 0.0530, Loss_G: 6.4366, D(x): 0.9637, D(G(z)): 0.0153 / 0.0021, iteration time: 1.4402s
[epoch: 0/1][iteration: 202/782][rank: 1] Loss_D: 0.0702, Loss_G: 6.4366, D(x): 0.9482, D(G(z)): 0.0153 / 0.0021, iteration time: 1.4664s
[epoch: 0/1][iteration: 203/782][rank: 0] Loss_D: 0.1182, Loss_G: 4.6596, D(x): 0.9200, D(G(z)): 0.0273 / 0.0109, iteration time: 1.4472s
[epoch: 0/1][iteration: 203/782][rank: 1] Loss_D: 0.0818, Loss_G: 4.6596, D(x): 0.9487, D(G(z)): 0.0273 / 0.0109, iteration time: 1.4265s
[epoch: 0/1][iteration: 204/782][rank: 0] Loss_D: 0.1729, Loss_G: 5.2528, D(x): 0.9811, D(G(z)): 0.1375 / 0.0062, iteration time: 1.4218s
[epoch: 0/1][iteration: 204/782][rank: 1] Loss_D: 0.3135, Loss_G: 5.2528, D(x): 0.8905, D(G(z)): 0.1375 / 0.0062, iteration time: 1.4312s
[epoch: 0/1][iteration: 205/782][rank: 0] Loss_D: 0.2358, Loss_G: 5.5832, D(x): 0.8797, D(G(z)): 0.0853 / 0.0044, iteration time: 1.4439s
[epoch: 0/1][iteration: 205/782][rank: 1] Loss_D: 0.1317, Loss_G: 5.5832, D(x): 0.9620, D(G(z)): 0.0853 / 0.0044, iteration time: 1.4692s
[epoch: 0/1][iteration: 206/782][rank: 1] Loss_D: 0.2876, Loss_G: 5.0758, D(x): 0.8529, D(G(z)): 0.0585 / 0.0074, iteration time: 1.4595s
[epoch: 0/1][iteration: 206/782][rank: 0] Loss_D: 0.2550, Loss_G: 5.0758, D(x): 0.8581, D(G(z)): 0.0585 / 0.0074, iteration time: 1.4712s
[epoch: 0/1][iteration: 207/782][rank: 0] Loss_D: 0.3006, Loss_G: 8.2028, D(x): 0.9888, D(G(z)): 0.2140 / 0.0003, iteration time: 1.4464s
[epoch: 0/1][iteration: 207/782][rank: 1] Loss_D: 0.3141, Loss_G: 8.2028, D(x): 0.9758, D(G(z)): 0.2140 / 0.0003, iteration time: 1.4744s
[epoch: 0/1][iteration: 208/782][rank: 1] Loss_D: 0.2291, Loss_G: 6.6204, D(x): 0.8250, D(G(z)): 0.0052 / 0.0019, iteration time: 1.4481s
[epoch: 0/1][iteration: 208/782][rank: 0] Loss_D: 0.2619, Loss_G: 6.6204, D(x): 0.8097, D(G(z)): 0.0052 / 0.0019, iteration time: 1.4718s
[epoch: 0/1][iteration: 209/782][rank: 1] Loss_D: 0.0778, Loss_G: 5.7693, D(x): 0.9803, D(G(z)): 0.0447 / 0.0049, iteration time: 1.4806s
[epoch: 0/1][iteration: 209/782][rank: 0] Loss_D: 0.1050, Loss_G: 5.7693, D(x): 0.9556, D(G(z)): 0.0447 / 0.0049, iteration time: 1.4723s
[epoch: 0/1][iteration: 210/782][rank: 0] Loss_D: 0.0983, Loss_G: 4.7552, D(x): 0.9513, D(G(z)): 0.0442 / 0.0102, iteration time: 1.4342s
[epoch: 0/1][iteration: 210/782][rank: 1] Loss_D: 0.0562, Loss_G: 4.7552, D(x): 0.9900, D(G(z)): 0.0442 / 0.0102, iteration time: 1.4354s
[epoch: 0/1][iteration: 211/782][rank: 0] Loss_D: 0.2931, Loss_G: 7.4205, D(x): 0.9850, D(G(z)): 0.2255 / 0.0006, iteration time: 1.4491s
[epoch: 0/1][iteration: 211/782][rank: 1] Loss_D: 0.2945, Loss_G: 7.4205, D(x): 0.9839, D(G(z)): 0.2255 / 0.0006, iteration time: 1.4503s
[epoch: 0/1][iteration: 212/782][rank: 0] Loss_D: 0.1370, Loss_G: 7.1760, D(x): 0.8907, D(G(z)): 0.0084 / 0.0010, iteration time: 1.4342s
[epoch: 0/1][iteration: 212/782][rank: 1] Loss_D: 0.1766, Loss_G: 7.1760, D(x): 0.8696, D(G(z)): 0.0084 / 0.0010, iteration time: 1.4316s
[epoch: 0/1][iteration: 213/782][rank: 0] Loss_D: 0.2077, Loss_G: 5.1605, D(x): 0.8688, D(G(z)): 0.0130 / 0.0070, iteration time: 1.4402s
[epoch: 0/1][iteration: 213/782][rank: 1] Loss_D: 0.2069, Loss_G: 5.1605, D(x): 0.8806, D(G(z)): 0.0130 / 0.0070, iteration time: 1.4679s
[epoch: 0/1][iteration: 214/782][rank: 0] Loss_D: 0.2267, Loss_G: 5.8398, D(x): 0.9616, D(G(z)): 0.1587 / 0.0034, iteration time: 1.4405s
[epoch: 0/1][iteration: 214/782][rank: 1] Loss_D: 0.1975, Loss_G: 5.8398, D(x): 0.9883, D(G(z)): 0.1587 / 0.0034, iteration time: 1.4389s
[epoch: 0/1][iteration: 215/782][rank: 0] Loss_D: 0.0963, Loss_G: 5.7115, D(x): 0.9449, D(G(z)): 0.0350 / 0.0038, iteration time: 1.4650s
[epoch: 0/1][iteration: 215/782][rank: 1] Loss_D: 0.0701, Loss_G: 5.7115, D(x): 0.9701, D(G(z)): 0.0350 / 0.0038, iteration time: 1.4701s
[epoch: 0/1][iteration: 216/782][rank: 0] Loss_D: 0.1158, Loss_G: 5.3984, D(x): 0.9549, D(G(z)): 0.0595 / 0.0061, iteration time: 1.4460s
[epoch: 0/1][iteration: 216/782][rank: 1] Loss_D: 0.0851, Loss_G: 5.3984, D(x): 0.9791, D(G(z)): 0.0595 / 0.0061, iteration time: 1.4550s
[epoch: 0/1][iteration: 217/782][rank: 0] Loss_D: 0.1465, Loss_G: 6.7203, D(x): 0.9706, D(G(z)): 0.1025 / 0.0015, iteration time: 1.5127s
[epoch: 0/1][iteration: 217/782][rank: 1] Loss_D: 0.1362, Loss_G: 6.7203, D(x): 0.9777, D(G(z)): 0.1025 / 0.0015, iteration time: 1.5209s
[epoch: 0/1][iteration: 218/782][rank: 0] Loss_D: 0.2597, Loss_G: 5.4526, D(x): 0.8113, D(G(z)): 0.0167 / 0.0059, iteration time: 1.4456s
[epoch: 0/1][iteration: 218/782][rank: 1] Loss_D: 0.1067, Loss_G: 5.4526, D(x): 0.9194, D(G(z)): 0.0167 / 0.0059, iteration time: 1.4498s
[epoch: 0/1][iteration: 219/782][rank: 1] Loss_D: 0.1591, Loss_G: 5.9393, D(x): 0.9583, D(G(z)): 0.1044 / 0.0033, iteration time: 1.4515s
[epoch: 0/1][iteration: 219/782][rank: 0] Loss_D: 0.1315, Loss_G: 5.9393, D(x): 0.9829, D(G(z)): 0.1044 / 0.0033, iteration time: 1.4650s
[epoch: 0/1][iteration: 220/782][rank: 1] Loss_D: 0.1079, Loss_G: 6.0668, D(x): 0.9562, D(G(z)): 0.0586 / 0.0035, iteration time: 1.4930s
[epoch: 0/1][iteration: 220/782][rank: 0] Loss_D: 0.1057, Loss_G: 6.0668, D(x): 0.9577, D(G(z)): 0.0586 / 0.0035, iteration time: 1.4855s
[epoch: 0/1][iteration: 221/782][rank: 0] Loss_D: 0.1054, Loss_G: 5.8687, D(x): 0.9567, D(G(z)): 0.0559 / 0.0039, iteration time: 1.4611s
[epoch: 0/1][iteration: 221/782][rank: 1] Loss_D: 0.0962, Loss_G: 5.8687, D(x): 0.9658, D(G(z)): 0.0559 / 0.0039, iteration time: 1.4785s
[epoch: 0/1][iteration: 222/782][rank: 1] Loss_D: 0.0909, Loss_G: 5.1740, D(x): 0.9385, D(G(z)): 0.0244 / 0.0082, iteration time: 1.4546s
[epoch: 0/1][iteration: 222/782][rank: 0] Loss_D: 0.0701, Loss_G: 5.1740, D(x): 0.9571, D(G(z)): 0.0244 / 0.0082, iteration time: 1.4721s
[epoch: 0/1][iteration: 223/782][rank: 0] Loss_D: 0.1925, Loss_G: 5.6979, D(x): 0.9716, D(G(z)): 0.1418 / 0.0043, iteration time: 1.4564s
[epoch: 0/1][iteration: 223/782][rank: 1] Loss_D: 0.1840, Loss_G: 5.6979, D(x): 0.9797, D(G(z)): 0.1418 / 0.0043, iteration time: 1.4825s
[epoch: 0/1][iteration: 224/782][rank: 0] Loss_D: 0.1791, Loss_G: 4.8219, D(x): 0.9066, D(G(z)): 0.0597 / 0.0119, iteration time: 1.4767s
[epoch: 0/1][iteration: 224/782][rank: 1] Loss_D: 0.1636, Loss_G: 4.8219, D(x): 0.9134, D(G(z)): 0.0597 / 0.0119, iteration time: 1.4629s
[epoch: 0/1][iteration: 225/782][rank: 0] Loss_D: 0.1764, Loss_G: 5.5885, D(x): 0.9382, D(G(z)): 0.0803 / 0.0045, iteration time: 1.5130s
[epoch: 0/1][iteration: 225/782][rank: 1] Loss_D: 0.1234, Loss_G: 5.5885, D(x): 0.9656, D(G(z)): 0.0803 / 0.0045, iteration time: 1.5113s
[epoch: 0/1][iteration: 226/782][rank: 1] Loss_D: 0.1711, Loss_G: 5.0415, D(x): 0.8982, D(G(z)): 0.0502 / 0.0080, iteration time: 1.4909s
[epoch: 0/1][iteration: 226/782][rank: 0] Loss_D: 0.1208, Loss_G: 5.0415, D(x): 0.9434, D(G(z)): 0.0502 / 0.0080, iteration time: 1.4838s
[epoch: 0/1][iteration: 227/782][rank: 0] Loss_D: 0.2598, Loss_G: 7.0669, D(x): 0.9265, D(G(z)): 0.1602 / 0.0011, iteration time: 1.4628s
[epoch: 0/1][iteration: 227/782][rank: 1] Loss_D: 0.2453, Loss_G: 7.0669, D(x): 0.9459, D(G(z)): 0.1602 / 0.0011, iteration time: 1.4761s
[epoch: 0/1][iteration: 228/782][rank: 0] Loss_D: 0.3404, Loss_G: 4.0613, D(x): 0.7447, D(G(z)): 0.0054 / 0.0229, iteration time: 1.4767s
[epoch: 0/1][iteration: 228/782][rank: 1] Loss_D: 0.2597, Loss_G: 4.0613, D(x): 0.7893, D(G(z)): 0.0054 / 0.0229, iteration time: 1.4786s
[epoch: 0/1][iteration: 229/782][rank: 0] Loss_D: 0.4451, Loss_G: 10.3773, D(x): 0.9775, D(G(z)): 0.3052 / 0.0001, iteration time: 1.4699s
[epoch: 0/1][iteration: 229/782][rank: 1] Loss_D: 0.4402, Loss_G: 10.3773, D(x): 0.9806, D(G(z)): 0.3052 / 0.0001, iteration time: 1.4732s
[epoch: 0/1][iteration: 230/782][rank: 0] Loss_D: 0.3659, Loss_G: 7.3365, D(x): 0.7459, D(G(z)): 0.0015 / 0.0013, iteration time: 1.4668s
[epoch: 0/1][iteration: 230/782][rank: 1] Loss_D: 0.6867, Loss_G: 7.3365, D(x): 0.5981, D(G(z)): 0.0015 / 0.0013, iteration time: 1.4592s
[epoch: 0/1][iteration: 231/782][rank: 1] Loss_D: 0.1936, Loss_G: 3.5954, D(x): 0.8703, D(G(z)): 0.0231 / 0.0675, iteration time: 1.5112s
[epoch: 0/1][iteration: 231/782][rank: 0] Loss_D: 0.1783, Loss_G: 3.5954, D(x): 0.8662, D(G(z)): 0.0231 / 0.0675, iteration time: 1.5105s
[epoch: 0/1][iteration: 232/782][rank: 0] Loss_D: 0.7858, Loss_G: 10.7993, D(x): 0.9965, D(G(z)): 0.4101 / 0.0001, iteration time: 1.4780s
[epoch: 0/1][iteration: 232/782][rank: 1] Loss_D: 0.7869, Loss_G: 10.7993, D(x): 0.9954, D(G(z)): 0.4101 / 0.0001, iteration time: 1.4938s
[epoch: 0/1][iteration: 233/782][rank: 0] Loss_D: 1.8349, Loss_G: 5.3129, D(x): 0.4831, D(G(z)): 0.0005 / 0.0361, iteration time: 1.4974s
[epoch: 0/1][iteration: 233/782][rank: 1] Loss_D: 2.3499, Loss_G: 5.3129, D(x): 0.3273, D(G(z)): 0.0005 / 0.0361, iteration time: 1.5074s
[epoch: 0/1][iteration: 234/782][rank: 0] Loss_D: 0.2248, Loss_G: 5.5139, D(x): 0.9652, D(G(z)): 0.1588 / 0.0070, iteration time: 1.4595s
[epoch: 0/1][iteration: 234/782][rank: 1] Loss_D: 0.1972, Loss_G: 5.5139, D(x): 0.9901, D(G(z)): 0.1588 / 0.0070, iteration time: 1.4677s
[epoch: 0/1][iteration: 235/782][rank: 0] Loss_D: 0.3626, Loss_G: 8.1758, D(x): 0.9055, D(G(z)): 0.2050 / 0.0004, iteration time: 1.4408s
[epoch: 0/1][iteration: 235/782][rank: 1] Loss_D: 0.2874, Loss_G: 8.1758, D(x): 0.9634, D(G(z)): 0.2050 / 0.0004, iteration time: 1.4410s
[epoch: 0/1][iteration: 236/782][rank: 0] Loss_D: 0.4747, Loss_G: 3.3839, D(x): 0.6774, D(G(z)): 0.0057 / 0.0477, iteration time: 1.4641s
[epoch: 0/1][iteration: 236/782][rank: 1] Loss_D: 0.5386, Loss_G: 3.3839, D(x): 0.6777, D(G(z)): 0.0057 / 0.0477, iteration time: 1.4843s
[epoch: 0/1][iteration: 237/782][rank: 0] Loss_D: 0.2524, Loss_G: 6.0649, D(x): 0.9925, D(G(z)): 0.2053 / 0.0030, iteration time: 1.4832s
[epoch: 0/1][iteration: 237/782][rank: 1] Loss_D: 0.2530, Loss_G: 6.0649, D(x): 0.9919, D(G(z)): 0.2053 / 0.0030, iteration time: 1.4639s
[epoch: 0/1][iteration: 238/782][rank: 0] Loss_D: 0.2829, Loss_G: 6.5174, D(x): 0.9737, D(G(z)): 0.2089 / 0.0018, iteration time: 1.4532s
[epoch: 0/1][iteration: 238/782][rank: 1] Loss_D: 0.2946, Loss_G: 6.5174, D(x): 0.9639, D(G(z)): 0.2089 / 0.0018, iteration time: 1.4662s
[epoch: 0/1][iteration: 239/782][rank: 0] Loss_D: 0.4556, Loss_G: 3.7804, D(x): 0.6971, D(G(z)): 0.0184 / 0.0335, iteration time: 1.4797s
[epoch: 0/1][iteration: 239/782][rank: 1] Loss_D: 0.4758, Loss_G: 3.7804, D(x): 0.6983, D(G(z)): 0.0184 / 0.0335, iteration time: 1.4760s
[epoch: 0/1][iteration: 240/782][rank: 0] Loss_D: 0.7997, Loss_G: 8.5801, D(x): 0.9900, D(G(z)): 0.4990 / 0.0003, iteration time: 1.4910s
[epoch: 0/1][iteration: 240/782][rank: 1] Loss_D: 0.8010, Loss_G: 8.5801, D(x): 0.9888, D(G(z)): 0.4990 / 0.0003, iteration time: 1.5121s
[epoch: 0/1][iteration: 241/782][rank: 0] Loss_D: 0.7134, Loss_G: 4.9993, D(x): 0.5460, D(G(z)): 0.0031 / 0.0274, iteration time: 1.5244s
[epoch: 0/1][iteration: 241/782][rank: 1] Loss_D: 0.7896, Loss_G: 4.9993, D(x): 0.6229, D(G(z)): 0.0031 / 0.0274, iteration time: 1.5191s
[epoch: 0/1][iteration: 242/782][rank: 1] Loss_D: 0.0919, Loss_G: 3.2905, D(x): 0.9734, D(G(z)): 0.0594 / 0.0660, iteration time: 1.4570s
[epoch: 0/1][iteration: 242/782][rank: 0] Loss_D: 0.1678, Loss_G: 3.2905, D(x): 0.9275, D(G(z)): 0.0594 / 0.0660, iteration time: 1.4656s
[epoch: 0/1][iteration: 243/782][rank: 0] Loss_D: 1.0598, Loss_G: 8.3614, D(x): 0.9922, D(G(z)): 0.5306 / 0.0005, iteration time: 1.4473s
[epoch: 0/1][iteration: 243/782][rank: 1] Loss_D: 1.0586, Loss_G: 8.3614, D(x): 0.9933, D(G(z)): 0.5306 / 0.0005, iteration time: 1.4582s
[epoch: 0/1][iteration: 244/782][rank: 0] Loss_D: 0.5618, Loss_G: 5.6710, D(x): 0.6470, D(G(z)): 0.0062 / 0.0092, iteration time: 1.4758s
[epoch: 0/1][iteration: 244/782][rank: 1] Loss_D: 1.2716, Loss_G: 5.6710, D(x): 0.3672, D(G(z)): 0.0062 / 0.0092, iteration time: 1.4826s
[epoch: 0/1][iteration: 245/782][rank: 0] Loss_D: 0.1202, Loss_G: 3.8689, D(x): 0.9794, D(G(z)): 0.0891 / 0.0347, iteration time: 1.4986s
[epoch: 0/1][iteration: 245/782][rank: 1] Loss_D: 0.1541, Loss_G: 3.8689, D(x): 0.9549, D(G(z)): 0.0891 / 0.0347, iteration time: 1.4836s
[epoch: 0/1][iteration: 246/782][rank: 0] Loss_D: 0.4373, Loss_G: 6.0248, D(x): 0.9786, D(G(z)): 0.2508 / 0.0031, iteration time: 1.4892s
[epoch: 0/1][iteration: 246/782][rank: 1] Loss_D: 0.4544, Loss_G: 6.0248, D(x): 0.9654, D(G(z)): 0.2508 / 0.0031, iteration time: 1.5064s
[epoch: 0/1][iteration: 247/782][rank: 1] Loss_D: 0.4057, Loss_G: 3.8757, D(x): 0.7379, D(G(z)): 0.0463 / 0.0258, iteration time: 1.4502s
[epoch: 0/1][iteration: 247/782][rank: 0] Loss_D: 0.3822, Loss_G: 3.8757, D(x): 0.7801, D(G(z)): 0.0463 / 0.0258, iteration time: 1.4624s
[epoch: 0/1][iteration: 248/782][rank: 0] Loss_D: 0.1324, Loss_G: 3.4047, D(x): 0.9508, D(G(z)): 0.0758 / 0.0452, iteration time: 1.4598s
[epoch: 0/1][iteration: 248/782][rank: 1] Loss_D: 0.1061, Loss_G: 3.4047, D(x): 0.9753, D(G(z)): 0.0758 / 0.0452, iteration time: 1.4820s
[epoch: 0/1][iteration: 249/782][rank: 0] Loss_D: 0.4264, Loss_G: 5.8525, D(x): 0.9499, D(G(z)): 0.2920 / 0.0034, iteration time: 1.5089s
[epoch: 0/1][iteration: 249/782][rank: 1] Loss_D: 0.3839, Loss_G: 5.8525, D(x): 0.9845, D(G(z)): 0.2920 / 0.0034, iteration time: 1.4892s
[epoch: 0/1][iteration: 250/782][rank: 1] Loss_D: 0.2473, Loss_G: 4.0877, D(x): 0.8114, D(G(z)): 0.0117 / 0.0225, iteration time: 1.4756s
[epoch: 0/1][iteration: 250/782][rank: 0] Loss_D: 0.3105, Loss_G: 4.0877, D(x): 0.7841, D(G(z)): 0.0117 / 0.0225, iteration time: 1.4780s
[epoch: 0/1][iteration: 251/782][rank: 0] Loss_D: 0.1479, Loss_G: 3.0294, D(x): 0.9353, D(G(z)): 0.0746 / 0.0585, iteration time: 1.4471s
[epoch: 0/1][iteration: 251/782][rank: 1] Loss_D: 0.2621, Loss_G: 3.0294, D(x): 0.8454, D(G(z)): 0.0746 / 0.0585, iteration time: 1.4608s
[epoch: 0/1][iteration: 252/782][rank: 0] Loss_D: 0.4132, Loss_G: 7.5772, D(x): 0.9790, D(G(z)): 0.2957 / 0.0006, iteration time: 1.4837s
[epoch: 0/1][iteration: 252/782][rank: 1] Loss_D: 0.4132, Loss_G: 7.5772, D(x): 0.9791, D(G(z)): 0.2957 / 0.0006, iteration time: 1.4722s
[epoch: 0/1][iteration: 253/782][rank: 0] Loss_D: 0.8164, Loss_G: 2.1312, D(x): 0.5530, D(G(z)): 0.0024 / 0.1574, iteration time: 1.4485s
[epoch: 0/1][iteration: 253/782][rank: 1] Loss_D: 0.9480, Loss_G: 2.1312, D(x): 0.5406, D(G(z)): 0.0024 / 0.1574, iteration time: 1.4654s
[epoch: 0/1][iteration: 254/782][rank: 0] Loss_D: 0.6769, Loss_G: 7.0615, D(x): 0.9918, D(G(z)): 0.4152 / 0.0018, iteration time: 1.5157s
[epoch: 0/1][iteration: 254/782][rank: 1] Loss_D: 0.7317, Loss_G: 7.0615, D(x): 0.9436, D(G(z)): 0.4152 / 0.0018, iteration time: 1.5056s
[epoch: 0/1][iteration: 255/782][rank: 1] Loss_D: 1.3649, Loss_G: 3.1642, D(x): 0.4947, D(G(z)): 0.0089 / 0.0574, iteration time: 1.5049s
[epoch: 0/1][iteration: 255/782][rank: 0] Loss_D: 0.6455, Loss_G: 3.1642, D(x): 0.6718, D(G(z)): 0.0089 / 0.0574, iteration time: 1.5154s
[epoch: 0/1][iteration: 256/782][rank: 0] Loss_D: 0.2616, Loss_G: 3.2891, D(x): 0.9298, D(G(z)): 0.1564 / 0.0461, iteration time: 1.4559s
[epoch: 0/1][iteration: 256/782][rank: 1] Loss_D: 0.2369, Loss_G: 3.2891, D(x): 0.9519, D(G(z)): 0.1564 / 0.0461, iteration time: 1.4787s
[epoch: 0/1][iteration: 257/782][rank: 1] Loss_D: 0.1722, Loss_G: 3.8912, D(x): 0.9653, D(G(z)): 0.1233 / 0.0284, iteration time: 1.4735s
[epoch: 0/1][iteration: 257/782][rank: 0] Loss_D: 0.1822, Loss_G: 3.8912, D(x): 0.9554, D(G(z)): 0.1233 / 0.0284, iteration time: 1.4871s
[epoch: 0/1][iteration: 258/782][rank: 0] Loss_D: 0.2861, Loss_G: 4.0070, D(x): 0.8454, D(G(z)): 0.0996 / 0.0328, iteration time: 1.4795s
[epoch: 0/1][iteration: 258/782][rank: 1] Loss_D: 0.1929, Loss_G: 4.0070, D(x): 0.9255, D(G(z)): 0.0996 / 0.0328, iteration time: 1.4830s
[epoch: 0/1][iteration: 259/782][rank: 1] Loss_D: 0.2208, Loss_G: 3.8053, D(x): 0.9393, D(G(z)): 0.1184 / 0.0360, iteration time: 1.4853s
[epoch: 0/1][iteration: 259/782][rank: 0] Loss_D: 0.3273, Loss_G: 3.8053, D(x): 0.8429, D(G(z)): 0.1184 / 0.0360, iteration time: 1.4836s
[epoch: 0/1][iteration: 260/782][rank: 1] Loss_D: 0.2277, Loss_G: 3.2457, D(x): 0.9258, D(G(z)): 0.1258 / 0.0507, iteration time: 1.4818s
[epoch: 0/1][iteration: 260/782][rank: 0] Loss_D: 0.2531, Loss_G: 3.2457, D(x): 0.9043, D(G(z)): 0.1258 / 0.0507, iteration time: 1.4728s
[epoch: 0/1][iteration: 261/782][rank: 0] Loss_D: 0.4894, Loss_G: 5.8807, D(x): 0.9773, D(G(z)): 0.3482 / 0.0041, iteration time: 1.4421s
[epoch: 0/1][iteration: 261/782][rank: 1] Loss_D: 0.5108, Loss_G: 5.8807, D(x): 0.9574, D(G(z)): 0.3482 / 0.0041, iteration time: 1.4700s
[epoch: 0/1][iteration: 262/782][rank: 0] Loss_D: 0.7015, Loss_G: 2.0305, D(x): 0.5882, D(G(z)): 0.0082 / 0.1688, iteration time: 1.4610s
[epoch: 0/1][iteration: 262/782][rank: 1] Loss_D: 1.0883, Loss_G: 2.0305, D(x): 0.4364, D(G(z)): 0.0082 / 0.1688, iteration time: 1.4391s
[epoch: 0/1][iteration: 263/782][rank: 1] Loss_D: 0.8597, Loss_G: 5.6158, D(x): 0.9862, D(G(z)): 0.5135 / 0.0056, iteration time: 1.4724s
[epoch: 0/1][iteration: 263/782][rank: 0] Loss_D: 0.8515, Loss_G: 5.6158, D(x): 0.9943, D(G(z)): 0.5135 / 0.0056, iteration time: 1.4682s
[epoch: 0/1][iteration: 264/782][rank: 0] Loss_D: 0.1854, Loss_G: 4.4136, D(x): 0.8602, D(G(z)): 0.0147 / 0.0192, iteration time: 1.4610s
[epoch: 0/1][iteration: 264/782][rank: 1] Loss_D: 0.6708, Loss_G: 4.4136, D(x): 0.5728, D(G(z)): 0.0147 / 0.0192, iteration time: 1.4908s
[epoch: 0/1][iteration: 265/782][rank: 0] Loss_D: 0.1347, Loss_G: 3.6444, D(x): 0.9082, D(G(z)): 0.0317 / 0.0354, iteration time: 1.4421s
[epoch: 0/1][iteration: 265/782][rank: 1] Loss_D: 0.0534, Loss_G: 3.6444, D(x): 0.9796, D(G(z)): 0.0317 / 0.0354, iteration time: 1.4476s
[epoch: 0/1][iteration: 266/782][rank: 1] Loss_D: 0.5967, Loss_G: 6.5593, D(x): 0.9795, D(G(z)): 0.3795 / 0.0017, iteration time: 1.4797s
[epoch: 0/1][iteration: 266/782][rank: 0] Loss_D: 0.6459, Loss_G: 6.5593, D(x): 0.9350, D(G(z)): 0.3795 / 0.0017, iteration time: 1.4967s
[epoch: 0/1][iteration: 267/782][rank: 0] Loss_D: 0.6092, Loss_G: 2.9237, D(x): 0.6031, D(G(z)): 0.0081 / 0.0906, iteration time: 1.4651s
[epoch: 0/1][iteration: 267/782][rank: 1] Loss_D: 0.9521, Loss_G: 2.9237, D(x): 0.4854, D(G(z)): 0.0081 / 0.0906, iteration time: 1.4945s
[epoch: 0/1][iteration: 268/782][rank: 0] Loss_D: 0.2924, Loss_G: 3.6021, D(x): 0.9525, D(G(z)): 0.2046 / 0.0310, iteration time: 1.4686s
[epoch: 0/1][iteration: 268/782][rank: 1] Loss_D: 0.3606, Loss_G: 3.6021, D(x): 0.9292, D(G(z)): 0.2046 / 0.0310, iteration time: 1.4761s
